"FACEID","CHECKSTATUS","CREATEUSER","MODIFYUSER","DELETEUSER","CREATETIME","MODIFYTIME","DELETETIME","TITLEIMAGE","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","DELFLAG","VIDEOID","CREATEREQIP","DELETEREQIP","CHECKOUTSERVERID","FRAMEINDEX","SCORE","RECT","ACTORID","SCORESUM"
13557913,,,,,,,,,"","",,,,84826,"","",,133510,"0.517000","434, 263, 89, 121",135576,""
13557914,,,,,,,,,"","",,,,84826,"","",,133620,"0.652111","750, 315, 167, 215",140714,""
13557915,,,,,,,,,"","",,,,84826,"","",,133630,"0.569298","404, 238, 206, 262",140714,""
13557916,,,,,,,,,"","",,,,84826,"","",,133640,"0.709688","269, 227, 205, 262",140714,""
13557917,,,,,,,,,"","",,,,84826,"","",,133650,"0.738172","359, 216, 178, 231",140714,""
13557918,,,,,,,,,"","",,,,84826,"","",,133870,"0.719160","537, 163, 269, 358",145515,""
13557919,,,,,,,,,"","",,,,84826,"","",,133880,"0.710626","495, 81, 312, 410",145515,""
13557920,,,,,,,,,"","",,,,84826,"","",,133890,"0.716912","502, 89, 305, 416",145515,""
13557921,,,,,,,,,"","",,,,84826,"","",,133900,"0.695267","501, 91, 320, 442",145515,""
13557922,,,,,,,,,"","",,,,84826,"","",,133910,"0.728399","514, 154, 254, 361",145515,""
13557923,,,,,,,,,"","",,,,84826,"","",,133960,"0.702540","513, 110, 308, 433",145515,""
13557924,,,,,,,,,"","",,,,84826,"","",,133970,"0.917538","410, 179, 104, 141",1937,""
13557925,,,,,,,,,"","",,,,84826,"","",,133970,"0.753001","892, 204, 105, 143",135576,""
13557926,,,,,,,,,"","",,,,84826,"","",,133980,"0.779889","883, 200, 105, 144",135576,""
13557927,,,,,,,,,"","",,,,84826,"","",,133980,"0.925244","415, 172, 107, 145",1937,""
13557928,,,,,,,,,"","",,,,84826,"","",,133990,"0.690171","886, 212, 102, 132",135576,""
13557929,,,,,,,,,"","",,,,84826,"","",,133990,"0.929174","423, 172, 110, 150",1937,""
13557930,,,,,,,,,"","",,,,84826,"","",,134000,"0.780754","888, 199, 108, 147",135576,""
13557931,,,,,,,,,"","",,,,84826,"","",,134000,"0.931846","430, 167, 108, 147",1937,""
13557932,,,,,,,,,"","",,,,84826,"","",,134010,"0.735885","890, 199, 108, 146",135576,""
13557933,,,,,,,,,"","",,,,84826,"","",,134020,"0.769149","533, 156, 268, 353",145515,""
13557934,,,,,,,,,"","",,,,84826,"","",,134030,"0.721145","558, 201, 259, 315",145515,""
13557935,,,,,,,,,"","",,,,84826,"","",,134040,"0.762914","557, 174, 259, 337",145515,""
13557936,,,,,,,,,"","",,,,84826,"","",,134050,"0.783772","539, 170, 260, 332",145515,""
13557937,,,,,,,,,"","",,,,84826,"","",,134060,"0.740670","558, 177, 239, 322",145515,""
13557938,,,,,,,,,"","",,,,84826,"","",,134070,"0.587700","622, 238, 30, 42",160006,""
13557939,,,,,,,,,"","",,,,84826,"","",,134130,"0.925082","344, 131, 287, 387",135576,""
13557940,,,,,,,,,"","",,,,84826,"","",,134140,"0.916898","391, 153, 293, 377",135576,""
13557941,,,,,,,,,"","",,,,84826,"","",,134150,"0.907016","399, 146, 289, 380",135576,""
13557942,,,,,,,,,"","",,,,84826,"","",,134160,"0.878605","396, 175, 283, 356",135576,""
13557943,,,,,,,,,"","",,,,84826,"","",,134170,"0.856971","432, 186, 267, 349",135576,""
13557944,,,,,,,,,"","",,,,84826,"","",,134190,"0.828079","566, 146, 301, 397",1937,""
13557945,,,,,,,,,"","",,,,84826,"","",,134210,"0.844571","569, 146, 291, 381",1937,""
13557946,,,,,,,,,"","",,,,84826,"","",,134240,"0.874263","533, 203, 274, 366",1937,""
13557947,,,,,,,,,"","",,,,84826,"","",,134260,"0.823123","557, 207, 270, 363",1937,""
13557948,,,,,,,,,"","",,,,84826,"","",,134270,"0.847464","576, 141, 283, 377",1937,""
13557949,,,,,,,,,"","",,,,84826,"","",,134290,"0.938473","334, 130, 298, 396",135576,""
13557950,,,,,,,,,"","",,,,84826,"","",,134300,"0.941763","344, 131, 295, 397",135576,""
13557951,,,,,,,,,"","",,,,84826,"","",,134310,"0.954907","351, 133, 302, 395",135576,""
13557952,,,,,,,,,"","",,,,84826,"","",,134320,"0.946045","362, 133, 302, 396",135576,""
13557953,,,,,,,,,"","",,,,84826,"","",,134330,"0.938430","374, 140, 299, 385",135576,""
13557954,,,,,,,,,"","",,,,84826,"","",,134340,"0.943236","371, 140, 300, 389",135576,""
13557955,,,,,,,,,"","",,,,84826,"","",,134350,"0.835713","580, 141, 276, 363",1937,""
13557956,,,,,,,,,"","",,,,84826,"","",,134360,"0.839777","582, 134, 271, 357",1937,""
13557957,,,,,,,,,"","",,,,84826,"","",,134370,"0.820615","593, 135, 278, 357",1937,""
13557958,,,,,,,,,"","",,,,84826,"","",,134380,"0.816255","609, 119, 276, 365",1937,""
13557959,,,,,,,,,"","",,,,84826,"","",,134390,"0.827006","625, 141, 267, 353",1937,""
13557960,,,,,,,,,"","",,,,84826,"","",,134400,"0.958052","359, 150, 311, 398",135576,""
13557961,,,,,,,,,"","",,,,84826,"","",,134410,"0.947141","359, 146, 307, 402",135576,""
13557962,,,,,,,,,"","",,,,84826,"","",,134420,"0.950706","346, 143, 303, 403",135576,""
13557963,,,,,,,,,"","",,,,84826,"","",,134430,"0.973459","339, 138, 306, 406",135576,""
13557964,,,,,,,,,"","",,,,84826,"","",,134440,"0.981687","340, 148, 300, 402",135576,""
13557965,,,,,,,,,"","",,,,84826,"","",,134450,"0.979930","334, 144, 305, 409",135576,""
13557966,,,,,,,,,"","",,,,84826,"","",,134460,"0.968692","338, 140, 313, 413",135576,""
13557967,,,,,,,,,"","",,,,84826,"","",,134470,"0.922634","579, 156, 274, 366",1937,""
13557968,,,,,,,,,"","",,,,84826,"","",,134480,"0.919049","505, 166, 252, 340",1937,""
13557969,,,,,,,,,"","",,,,84826,"","",,134490,"0.908437","506, 196, 229, 317",1937,""
13557970,,,,,,,,,"","",,,,84826,"","",,134520,"0.748164","369, 165, 213, 298",145515,""
13557971,,,,,,,,,"","",,,,84826,"","",,134530,"0.714324","367, 163, 215, 305",145515,""
13557972,,,,,,,,,"","",,,,84826,"","",,134690,"0.638283","405, 185, 186, 249",140714,""
13557973,,,,,,,,,"","",,,,84826,"","",,134750,"0.672309","364, 151, 197, 289",1937,""
13557974,,,,,,,,,"","",,,,84826,"","",,134760,"0.913913","567, 132, 267, 359",1937,""
13557975,,,,,,,,,"","",,,,84826,"","",,134770,"0.918791","584, 133, 264, 359",1937,""
13557976,,,,,,,,,"","",,,,84826,"","",,134780,"0.929189","403, 151, 288, 384",135576,""
13557977,,,,,,,,,"","",,,,84826,"","",,134790,"0.947513","381, 141, 304, 398",135576,""
13557978,,,,,,,,,"","",,,,84826,"","",,134800,"0.944866","388, 136, 303, 400",135576,""
13557979,,,,,,,,,"","",,,,84826,"","",,134810,"0.942357","369, 135, 312, 406",135576,""
13557980,,,,,,,,,"","",,,,84826,"","",,134980,"0.866758","759, 191, 118, 157",135576,""
13557981,,,,,,,,,"","",,,,84826,"","",,134990,"0.739979","726, 210, 121, 161",135576,""
13557982,,,,,,,,,"","",,,,84826,"","",,135000,"0.854126","839, 199, 122, 156",135576,""
13557983,,,,,,,,,"","",,,,84826,"","",,135000,"0.761931","425, 219, 116, 150",1937,""
13557984,,,,,,,,,"","",,,,84826,"","",,135010,"0.865723","839, 190, 110, 151",135576,""
13557985,,,,,,,,,"","",,,,84826,"","",,135020,"0.860936","808, 193, 118, 153",135576,""
13557986,,,,,,,,,"","",,,,84826,"","",,135030,"0.846045","774, 196, 115, 145",135576,""
13557987,,,,,,,,,"","",,,,84826,"","",,135030,"0.839337","513, 219, 136, 189",145515,""
13557988,,,,,,,,,"","",,,,84826,"","",,135040,"0.834178","795, 191, 114, 143",135576,""
13557989,,,,,,,,,"","",,,,84826,"","",,135040,"0.848274","545, 219, 128, 174",145515,""
13557990,,,,,,,,,"","",,,,84826,"","",,135040,"0.810974","335, 146, 115, 160",1937,""
13557991,,,,,,,,,"","",,,,84826,"","",,135050,"0.872665","528, 219, 132, 168",145515,""
13557992,,,,,,,,,"","",,,,84826,"","",,135050,"0.718766","821, 192, 107, 144",135576,""
13557993,,,,,,,,,"","",,,,84826,"","",,135050,"0.881023","304, 144, 122, 163",1937,""
13557994,,,,,,,,,"","",,,,84826,"","",,135060,"0.863479","519, 218, 127, 168",145515,""
13557995,,,,,,,,,"","",,,,84826,"","",,135060,"0.884876","338, 146, 121, 166",1937,""
13557996,,,,,,,,,"","",,,,84826,"","",,135070,"0.828692","522, 200, 126, 179",145515,""
13557997,,,,,,,,,"","",,,,84826,"","",,135090,"0.871287","512, 206, 129, 173",145515,""
13557998,,,,,,,,,"","",,,,84826,"","",,135090,"0.778813","343, 183, 98, 131",1937,""
13557999,,,,,,,,,"","",,,,84826,"","",,135100,"0.801080","497, 208, 128, 176",145515,""
13558000,,,,,,,,,"","",,,,84826,"","",,135100,"0.854393","333, 173, 113, 152",1937,""
13558001,,,,,,,,,"","",,,,84826,"","",,135100,"0.637295","875, 212, 100, 131",135576,""
13553019,,,,,,,,,"","",,,,84826,"","",,26960,"0.910585","399, 168, 210, 252",135576,""
13553020,,,,,,,,,"","",,,,84826,"","",,26970,"0.918061","403, 173, 206, 247",135576,""
13553021,,,,,,,,,"","",,,,84826,"","",,26980,"0.921775","398, 174, 212, 251",135576,""
13553022,,,,,,,,,"","",,,,84826,"","",,26990,"0.914232","400, 178, 205, 246",135576,""
13553023,,,,,,,,,"","",,,,84826,"","",,27000,"0.910243","403, 183, 199, 242",135576,""
13553024,,,,,,,,,"","",,,,84826,"","",,27010,"0.902259","396, 184, 200, 240",135576,""
13553025,,,,,,,,,"","",,,,84826,"","",,27020,"0.916783","460, 172, 130, 174",160006,""
13553026,,,,,,,,,"","",,,,84826,"","",,27030,"0.949091","466, 175, 123, 165",160006,""
13553027,,,,,,,,,"","",,,,84826,"","",,27030,"0.523062","708, 166, 133, 191",135576,""
13553028,,,,,,,,,"","",,,,84826,"","",,27040,"0.939801","463, 174, 127, 170",160006,""
13553029,,,,,,,,,"","",,,,84826,"","",,27050,"0.925268","461, 172, 130, 172",160006,""
13553030,,,,,,,,,"","",,,,84826,"","",,27050,"0.542465","711, 172, 126, 181",135576,""
13553031,,,,,,,,,"","",,,,84826,"","",,27060,"0.924805","462, 171, 126, 172",160006,""
13553032,,,,,,,,,"","",,,,84826,"","",,27070,"0.900524","462, 170, 132, 172",160006,""
13553033,,,,,,,,,"","",,,,84826,"","",,27070,"0.551338","710, 171, 129, 187",135576,""
13553034,,,,,,,,,"","",,,,84826,"","",,27080,"0.891168","462, 169, 131, 172",160006,""
13553035,,,,,,,,,"","",,,,84826,"","",,27080,"0.558528","710, 168, 131, 189",135576,""
13553036,,,,,,,,,"","",,,,84826,"","",,27090,"0.907166","465, 170, 130, 169",160006,""
13553037,,,,,,,,,"","",,,,84826,"","",,27090,"0.548847","713, 171, 131, 187",135576,""
13553038,,,,,,,,,"","",,,,84826,"","",,27100,"0.953093","472, 177, 123, 158",160006,""
13553039,,,,,,,,,"","",,,,84826,"","",,27100,"0.521145","713, 168, 133, 187",135576,""
13553040,,,,,,,,,"","",,,,84826,"","",,27110,"0.945843","473, 176, 121, 158",160006,""
13553041,,,,,,,,,"","",,,,84826,"","",,27120,"0.942866","478, 178, 119, 153",160006,""
13553042,,,,,,,,,"","",,,,84826,"","",,27130,"0.950062","474, 178, 121, 155",160006,""
13553043,,,,,,,,,"","",,,,84826,"","",,27140,"0.955061","472, 176, 122, 158",160006,""
13553044,,,,,,,,,"","",,,,84826,"","",,27150,"0.642505","677, 228, 76, 102",135576,""
13553045,,,,,,,,,"","",,,,84826,"","",,27160,"0.665082","670, 223, 85, 110",135576,""
13553046,,,,,,,,,"","",,,,84826,"","",,27170,"0.651505","653, 221, 88, 110",135576,""
13553047,,,,,,,,,"","",,,,84826,"","",,27180,"0.546165","642, 221, 77, 100",135576,""
13553048,,,,,,,,,"","",,,,84826,"","",,27250,"0.740303","499, 233, 70, 89",4569,""
13553049,,,,,,,,,"","",,,,84826,"","",,27260,"0.756825","500, 235, 69, 89",4569,""
13553050,,,,,,,,,"","",,,,84826,"","",,27270,"0.775601","499, 236, 70, 87",4569,""
13553051,,,,,,,,,"","",,,,84826,"","",,27280,"0.744687","497, 241, 69, 85",4569,""
13553052,,,,,,,,,"","",,,,84826,"","",,27290,"0.714798","500, 242, 65, 82",4569,""
13553053,,,,,,,,,"","",,,,84826,"","",,27340,"0.916525","377, 179, 193, 262",90107,""
13553054,,,,,,,,,"","",,,,84826,"","",,27350,"0.939514","421, 181, 200, 281",90107,""
13553055,,,,,,,,,"","",,,,84826,"","",,27360,"0.939369","447, 203, 197, 263",90107,""
13553056,,,,,,,,,"","",,,,84826,"","",,27370,"0.928903","418, 202, 213, 285",90107,""
13553057,,,,,,,,,"","",,,,84826,"","",,27380,"0.903099","399, 208, 227, 307",90107,""
13553058,,,,,,,,,"","",,,,84826,"","",,27390,"0.934948","280, 213, 154, 198",4569,""
13553059,,,,,,,,,"","",,,,84826,"","",,27400,"0.931356","285, 211, 152, 194",4569,""
13553060,,,,,,,,,"","",,,,84826,"","",,27410,"0.927615","290, 210, 150, 195",4569,""
13553061,,,,,,,,,"","",,,,84826,"","",,27420,"0.939392","292, 210, 153, 197",4569,""
13553062,,,,,,,,,"","",,,,84826,"","",,27430,"0.918048","296, 209, 155, 196",4569,""
13553063,,,,,,,,,"","",,,,84826,"","",,27440,"0.932576","300, 209, 150, 195",4569,""
13553064,,,,,,,,,"","",,,,84826,"","",,27450,"0.952973","306, 204, 155, 198",4569,""
13553065,,,,,,,,,"","",,,,84826,"","",,27460,"0.949225","308, 208, 154, 195",4569,""
13553066,,,,,,,,,"","",,,,84826,"","",,27470,"0.957307","312, 210, 148, 195",4569,""
13553067,,,,,,,,,"","",,,,84826,"","",,27480,"0.947317","312, 213, 148, 192",4569,""
13553068,,,,,,,,,"","",,,,84826,"","",,27490,"0.948161","304, 209, 156, 203",4569,""
13553069,,,,,,,,,"","",,,,84826,"","",,27620,"0.960085","477, 185, 150, 199",90107,""
13553070,,,,,,,,,"","",,,,84826,"","",,27630,"0.960652","487, 186, 146, 190",90107,""
13553071,,,,,,,,,"","",,,,84826,"","",,27640,"0.964978","508, 183, 154, 202",90107,""
13553072,,,,,,,,,"","",,,,84826,"","",,27650,"0.957606","495, 180, 160, 214",90107,""
13553073,,,,,,,,,"","",,,,84826,"","",,27660,"0.966306","509, 190, 152, 208",90107,""
13553074,,,,,,,,,"","",,,,84826,"","",,27670,"0.954320","508, 191, 140, 189",90107,""
13553075,,,,,,,,,"","",,,,84826,"","",,27680,"0.958774","493, 174, 149, 196",90107,""
13553076,,,,,,,,,"","",,,,84826,"","",,27690,"0.962898","494, 176, 149, 198",90107,""
13553077,,,,,,,,,"","",,,,84826,"","",,27700,"0.952994","507, 180, 146, 194",90107,""
13553078,,,,,,,,,"","",,,,84826,"","",,27710,"0.701967","161, 371, 37, 57",90107,""
13553079,,,,,,,,,"","",,,,84826,"","",,27710,"0.727254","563, 341, 34, 46",4569,""
13553080,,,,,,,,,"","",,,,84826,"","",,27720,"0.701122","158, 370, 39, 59",90107,""
13553081,,,,,,,,,"","",,,,84826,"","",,27720,"0.742925","563, 341, 32, 47",4569,""
13553082,,,,,,,,,"","",,,,84826,"","",,27730,"0.746434","156, 370, 39, 59",90107,""
13553083,,,,,,,,,"","",,,,84826,"","",,27730,"0.691069","563, 340, 33, 45",4569,""
13553084,,,,,,,,,"","",,,,84826,"","",,27740,"0.767530","150, 370, 40, 58",90107,""
13553085,,,,,,,,,"","",,,,84826,"","",,27740,"0.673617","562, 341, 32, 45",4569,""
13553086,,,,,,,,,"","",,,,84826,"","",,27750,"0.746685","149, 369, 42, 58",90107,""
13553087,,,,,,,,,"","",,,,84826,"","",,27750,"0.694913","561, 340, 33, 44",4569,""
13553088,,,,,,,,,"","",,,,84826,"","",,27760,"0.817620","149, 369, 43, 58",90107,""
13553089,,,,,,,,,"","",,,,84826,"","",,27760,"0.716982","561, 341, 33, 44",4569,""
13553090,,,,,,,,,"","",,,,84826,"","",,27770,"0.822296","149, 366, 43, 61",90107,""
13553091,,,,,,,,,"","",,,,84826,"","",,27770,"0.666640","562, 340, 34, 45",4569,""
13553092,,,,,,,,,"","",,,,84826,"","",,27780,"0.800861","149, 368, 42, 60",90107,""
13553093,,,,,,,,,"","",,,,84826,"","",,27780,"0.758726","562, 340, 32, 44",4569,""
13553094,,,,,,,,,"","",,,,84826,"","",,27790,"0.972429","479, 171, 151, 193",90107,""
13553095,,,,,,,,,"","",,,,84826,"","",,27800,"0.972040","481, 177, 148, 189",90107,""
13553096,,,,,,,,,"","",,,,84826,"","",,27810,"0.961895","471, 177, 154, 194",90107,""
13553097,,,,,,,,,"","",,,,84826,"","",,27820,"0.956730","500, 180, 155, 186",90107,""
13553098,,,,,,,,,"","",,,,84826,"","",,27830,"0.960192","516, 191, 147, 189",90107,""
13553099,,,,,,,,,"","",,,,84826,"","",,27840,"0.963246","513, 167, 144, 189",90107,""
13553100,,,,,,,,,"","",,,,84826,"","",,27850,"0.969904","501, 166, 146, 190",90107,""
13553101,,,,,,,,,"","",,,,84826,"","",,27930,"0.779575","377, 249, 203, 261",4569,""
13553102,,,,,,,,,"","",,,,84826,"","",,27940,"0.757209","610, 289, 210, 273",4569,""
13553103,,,,,,,,,"","",,,,84826,"","",,27970,"0.675184","679, 145, 232, 304",4569,""
13553104,,,,,,,,,"","",,,,84826,"","",,28010,"0.955643","466, 174, 154, 201",90107,""
13553105,,,,,,,,,"","",,,,84826,"","",,28020,"0.953215","450, 181, 150, 195",90107,""
13553106,,,,,,,,,"","",,,,84826,"","",,28030,"0.948136","462, 196, 144, 182",90107,""
13553107,,,,,,,,,"","",,,,84826,"","",,28040,"0.950829","468, 189, 150, 196",90107,""
13553108,,,,,,,,,"","",,,,84826,"","",,28050,"0.964248","464, 176, 156, 194",90107,""
13553109,,,,,,,,,"","",,,,84826,"","",,28060,"0.935232","449, 190, 160, 200",90107,""
13553110,,,,,,,,,"","",,,,84826,"","",,28070,"0.930866","444, 186, 163, 202",90107,""
13553111,,,,,,,,,"","",,,,84826,"","",,28080,"0.933949","435, 183, 162, 204",90107,""
13553112,,,,,,,,,"","",,,,84826,"","",,28130,"0.770359","427, 190, 90, 123",4569,""
13553113,,,,,,,,,"","",,,,84826,"","",,28140,"0.834934","449, 176, 99, 131",4569,""
13553114,,,,,,,,,"","",,,,84826,"","",,28180,"0.538589","823, 52, 344, 446",90107,""
13553115,,,,,,,,,"","",,,,84826,"","",,28190,"0.536351","822, 60, 359, 450",90107,""
13553116,,,,,,,,,"","",,,,84826,"","",,28200,"0.652463","122, 367, 35, 51",90107,""
13553117,,,,,,,,,"","",,,,84826,"","",,28210,"0.636922","122, 368, 33, 49",90107,""
13553118,,,,,,,,,"","",,,,84826,"","",,28220,"0.672434","122, 366, 35, 49",90107,""
13553119,,,,,,,,,"","",,,,84826,"","",,28220,"0.697643","974, 285, 16, 22",4569,""
13553120,,,,,,,,,"","",,,,84826,"","",,28230,"0.641180","123, 367, 35, 47",90107,""
13553121,,,,,,,,,"","",,,,84826,"","",,28240,"0.581768","123, 367, 35, 46",90107,""
13553122,,,,,,,,,"","",,,,84826,"","",,28250,"0.690417","121, 366, 35, 51",90107,""
13553123,,,,,,,,,"","",,,,84826,"","",,28260,"0.513772","121, 365, 36, 48",90107,""
13555298,,,,,,,,,"","",,,,84826,"","",,74640,"0.766333","581, 142, 160, 218",145515,""
13555299,,,,,,,,,"","",,,,84826,"","",,74690,"0.647290","815, 192, 66, 82",135576,""
13555300,,,,,,,,,"","",,,,84826,"","",,74700,"0.684116","745, 192, 69, 89",135576,""
13555301,,,,,,,,,"","",,,,84826,"","",,74710,"0.726185","669, 192, 74, 97",135576,""
13555302,,,,,,,,,"","",,,,84826,"","",,74720,"0.728509","646, 195, 82, 103",135576,""
13555303,,,,,,,,,"","",,,,84826,"","",,74730,"0.746216","625, 180, 87, 110",135576,""
13555304,,,,,,,,,"","",,,,84826,"","",,74730,"0.620868","224, 219, 58, 77",1937,""
13555305,,,,,,,,,"","",,,,84826,"","",,74740,"0.859560","572, 184, 171, 230",145515,""
13555306,,,,,,,,,"","",,,,84826,"","",,74750,"0.909240","584, 189, 174, 224",145515,""
13555307,,,,,,,,,"","",,,,84826,"","",,74760,"0.881213","576, 196, 178, 228",145515,""
13555308,,,,,,,,,"","",,,,84826,"","",,74770,"0.888394","556, 205, 192, 250",145515,""
13555309,,,,,,,,,"","",,,,84826,"","",,74780,"0.758454","543, 185, 118, 156",135576,""
13555310,,,,,,,,,"","",,,,84826,"","",,74790,"0.820709","567, 173, 110, 145",135576,""
13555311,,,,,,,,,"","",,,,84826,"","",,74800,"0.852043","553, 183, 108, 140",135576,""
13555312,,,,,,,,,"","",,,,84826,"","",,74810,"0.676048","412, 193, 106, 140",135576,""
13555313,,,,,,,,,"","",,,,84826,"","",,74810,"0.647565","829, 266, 70, 92",1937,""
13555314,,,,,,,,,"","",,,,84826,"","",,74830,"0.553092","399, 179, 48, 67",135576,""
13555315,,,,,,,,,"","",,,,84826,"","",,74840,"0.562210","406, 180, 48, 62",135576,""
13555316,,,,,,,,,"","",,,,84826,"","",,74850,"0.544691","448, 179, 54, 73",135576,""
13555317,,,,,,,,,"","",,,,84826,"","",,74860,"0.628975","494, 181, 54, 70",135576,""
13555318,,,,,,,,,"","",,,,84826,"","",,74880,"0.641077","582, 184, 52, 69",135576,""
13555319,,,,,,,,,"","",,,,84826,"","",,74890,"0.683147","770, 210, 45, 58",145515,""
13555320,,,,,,,,,"","",,,,84826,"","",,74890,"0.831776","428, 159, 71, 93",1937,""
13555321,,,,,,,,,"","",,,,84826,"","",,74900,"0.689290","770, 210, 43, 58",145515,""
13555322,,,,,,,,,"","",,,,84826,"","",,74900,"0.831455","399, 160, 79, 101",1937,""
13555323,,,,,,,,,"","",,,,84826,"","",,74910,"0.683741","765, 212, 45, 60",145515,""
13555324,,,,,,,,,"","",,,,84826,"","",,74910,"0.823826","376, 149, 77, 103",1937,""
13555325,,,,,,,,,"","",,,,84826,"","",,74920,"0.710641","758, 218, 43, 60",145515,""
13555326,,,,,,,,,"","",,,,84826,"","",,74920,"0.834336","437, 181, 86, 112",1937,""
13555327,,,,,,,,,"","",,,,84826,"","",,74930,"0.634159","728, 233, 45, 63",145515,""
13555328,,,,,,,,,"","",,,,84826,"","",,74930,"0.827738","493, 151, 97, 125",1937,""
13555329,,,,,,,,,"","",,,,84826,"","",,74940,"0.884721","455, 189, 116, 147",1937,""
13555330,,,,,,,,,"","",,,,84826,"","",,74940,"0.545575","655, 272, 44, 58",145515,""
13555451,,,,,,,,,"","",,,,84826,"","",,77450,"0.606721","605, 224, 82, 106",140714,""
13555452,,,,,,,,,"","",,,,84826,"","",,77460,"0.635841","601, 217, 86, 118",140714,""
13555453,,,,,,,,,"","",,,,84826,"","",,77470,"0.580539","590, 226, 84, 109",140714,""
13555454,,,,,,,,,"","",,,,84826,"","",,77520,"0.579695","489, 208, 81, 106",140714,""
13555455,,,,,,,,,"","",,,,84826,"","",,77520,"0.675154","782, 187, 59, 86",1937,""
13555456,,,,,,,,,"","",,,,84826,"","",,77520,"0.731230","623, 242, 61, 87",145515,""
13555457,,,,,,,,,"","",,,,84826,"","",,77530,"0.726555","624, 244, 60, 83",145515,""
13555458,,,,,,,,,"","",,,,84826,"","",,77530,"0.695493","779, 181, 66, 98",1937,""
13555459,,,,,,,,,"","",,,,84826,"","",,77530,"0.675934","485, 212, 78, 104",140714,""
13555460,,,,,,,,,"","",,,,84826,"","",,77540,"0.738205","623, 237, 62, 87",145515,""
13555461,,,,,,,,,"","",,,,84826,"","",,77540,"0.648834","482, 212, 81, 108",140714,""
13555462,,,,,,,,,"","",,,,84826,"","",,77540,"0.694387","782, 186, 60, 90",1937,""
13555463,,,,,,,,,"","",,,,84826,"","",,77550,"0.698123","629, 230, 59, 83",145515,""
