"MUSICID","VIDEOID","STARTTIMECODE","ENDTIMECODE","STARTFRAMEINDEX","ENDFRAMEINDEX","SEQUENCE","ALBUM_PACKAGELANGUAGE","ALBUM_TITLEOFFICIAL","ALBUM_YEAR","ALBUM_GENRELEVEL1","ALBUM_GENRELEVEL2","ALBUM_GENRELEVEL3","ALBUM_ALBUMLABEL","ALBUM_TOTALINSET","ALBUM_DISCINSET","ALBUM_TRACKCOUNT","ALBUM_COVERARTURL","ALBUM_TRACK_TRACKGNID","ALBUM_TRACK_TRACKNUMBER","ALBUM_TRACK_TITLEOFFICIAL","CREATETIME","CREATEUSER","CREATEREQIP","MODIFYTIME","MODIFYUSER","DELETETIME","DELETEUSER","DELETEREQIP","DELFLAG","CHECKSTATUS","CHECKOUTSERVERID","ALBUM_CREDIT_NAMEOFFICIAL","ALBUM_CREDIT_ORIGINLEVEL1","ALBUM_CREDIT_ORIGINLEVEL2","ALBUM_CREDIT_ORIGINLEVEL3","ALBUM_CREDIT_ORIGINLEVEL4","ALBUM_CREDIT_ERALEVEL1","ALBUM_CREDIT_ERALEVEL2","ALBUM_CREDIT_ERALEVEL3","ALBUM_CREDIT_ARTISTTYPELEVEL1","ALBUM_CREDIT_ARTISTTYPELEVEL2","ISDUPLICATION","CHUBFILENAME","CHUBFILEPATH","SCENECHUBFILEPATH","SCENECHUBFILENAME","USELIMIT"
425805,84826,"00:22:17;00","00:22:23;23",32048,32215,191,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425806,84826,"00:22:24;00","00:22:30;23",32216,32383,192,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651816-91C579DC7192BC15CD44808733387912",26,"Enchantress In The War Room",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425807,84826,"00:22:31;00","00:22:37;23",32384,32551,193,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425808,84826,"00:22:38;00","00:22:44;23",32552,32719,194,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425809,84826,"00:22:45;00","00:22:51;23",32720,32887,195,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425810,84826,"00:22:52;00","00:22:58;23",32888,33055,196,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425811,84826,"00:22:59;00","00:23:05;23",33056,33221,197,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425812,84826,"00:23:06;00","00:23:12;23",33222,33389,198,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425813,84826,"00:23:13;00","00:23:19;23",33390,33557,199,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425814,84826,"00:23:20;00","00:23:26;23",33558,33725,200,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425815,84826,"00:23:27;00","00:23:33;23",33726,33893,201,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425816,84826,"00:23:34;00","00:23:40;23",33894,34061,202,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425817,84826,"00:23:41;00","00:23:47;23",34062,34229,203,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425818,84826,"00:23:48;00","00:23:54;23",34230,34397,204,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425819,84826,"00:23:55;00","00:24:01;23",34398,34563,205,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425820,84826,"00:24:02;00","00:24:08;23",34564,34731,206,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425821,84826,"00:24:09;00","00:24:15;23",34732,34899,207,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425822,84826,"00:24:16;00","00:24:22;23",34900,35067,208,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425823,84826,"00:24:23;00","00:24:29;23",35068,35235,209,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425824,84826,"00:24:30;00","00:24:36;23",35236,35403,210,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425825,84826,"00:24:37;00","00:24:43;23",35404,35571,211,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425826,84826,"00:24:44;00","00:24:50;23",35572,35739,212,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425827,84826,"00:24:51;00","00:24:57;23",35740,35907,213,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425828,84826,"00:24:58;00","00:25:04;23",35908,36073,214,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425829,84826,"00:25:05;00","00:25:11;23",36074,36241,215,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425830,84826,"00:25:12;00","00:25:18;23",36242,36409,216,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425831,84826,"00:25:19;00","00:25:25;23",36410,36577,217,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425832,84826,"00:25:26;00","00:25:32;23",36578,36745,218,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425833,84826,"00:25:33;00","00:25:39;23",36746,36913,219,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425834,84826,"00:25:40;00","00:25:46;23",36914,37081,220,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425835,84826,"00:25:47;00","00:25:53;23",37082,37249,221,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425836,84826,"00:25:54;00","00:26:00;23",37250,37415,222,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425837,84826,"00:26:01;00","00:26:07;23",37416,37583,223,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425838,84826,"00:26:08;00","00:26:14;23",37584,37751,224,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425839,84826,"00:26:15;00","00:26:21;23",37752,37919,225,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425840,84826,"00:26:22;00","00:26:28;23",37920,38087,226,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425841,84826,"00:26:29;00","00:26:35;23",38088,38255,227,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425842,84826,"00:26:36;00","00:26:42;23",38256,38423,228,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425843,84826,"00:26:43;00","00:26:49;23",38424,38591,229,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425844,84826,"00:26:50;00","00:26:56;23",38592,38759,230,"영어","Yeezus",2013,"R&B/힙합","R&B/소울","어번 크로스오버","Def Jam",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BA60/CF41/FCE7/F430_large_front.jpg?cid=285322488","489745037-2D1091DEEED210FF407A8537D351DB26",2,"Black Skinhead",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Kanye West","북아메리카","미국","일리노이","시카고","2010년대","2010년대","2010년대","남성","남성",,"","","","",
425845,84826,"00:26:57;00","00:27:03;23",38760,38925,231,"영어","Yeezus",2013,"R&B/힙합","R&B/소울","어번 크로스오버","Def Jam",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BA60/CF41/FCE7/F430_large_front.jpg?cid=285322488","489745037-2D1091DEEED210FF407A8537D351DB26",2,"Black Skinhead",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Kanye West","북아메리카","미국","일리노이","시카고","2010년대","2010년대","2010년대","남성","남성",,"","","","",
425846,84826,"00:27:04;00","00:27:10;23",38926,39093,232,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425847,84826,"00:27:11;00","00:27:17;23",39094,39261,233,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425848,84826,"00:27:18;00","00:27:24;23",39262,39429,234,"영어","Yeezus",2013,"R&B/힙합","R&B/소울","어번 크로스오버","Def Jam",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BA60/CF41/FCE7/F430_large_front.jpg?cid=285322488","489745037-2D1091DEEED210FF407A8537D351DB26",2,"Black Skinhead",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Kanye West","북아메리카","미국","일리노이","시카고","2010년대","2010년대","2010년대","남성","남성",,"","","","",
425849,84826,"00:27:25;00","00:27:31;23",39430,39597,235,"영어","Yeezus",2013,"R&B/힙합","R&B/소울","어번 크로스오버","Def Jam",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BA60/CF41/FCE7/F430_large_front.jpg?cid=285322488","489745037-2D1091DEEED210FF407A8537D351DB26",2,"Black Skinhead",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Kanye West","북아메리카","미국","일리노이","시카고","2010년대","2010년대","2010년대","남성","남성",,"","","","",
425850,84826,"00:27:32;00","00:27:38;23",39598,39765,236,"영어","Yeezus",2013,"R&B/힙합","R&B/소울","어번 크로스오버","Def Jam",1,1,10,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/BA60/CF41/FCE7/F430_large_front.jpg?cid=285322488","489745037-2D1091DEEED210FF407A8537D351DB26",2,"Black Skinhead",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"Kanye West","북아메리카","미국","일리노이","시카고","2010년대","2010년대","2010년대","남성","남성",,"","","","",
425851,84826,"00:27:39;00","00:27:45;23",39766,39933,237,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425852,84826,"00:27:46;00","00:27:52;23",39934,40101,238,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425853,84826,"00:27:53;00","00:27:59;21",40102,40267,239,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425854,84826,"00:27:59;22","00:28:06;23",40268,40435,240,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425855,84826,"00:28:07;00","00:28:13;23",40436,40603,241,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425856,84826,"00:28:14;00","00:28:20;23",40604,40771,242,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425857,84826,"00:28:21;00","00:28:27;23",40772,40939,243,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425858,84826,"00:28:28;00","00:28:34;23",40940,41107,244,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425859,84826,"00:28:35;00","00:28:41;23",41108,41275,245,"","",0,"","","","",0,0,0,"","",0,"",20190621154543,1,"",20190621154543,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425860,84826,"00:28:42;00","00:28:48;23",41276,41443,246,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425861,84826,"00:28:49;00","00:28:55;23",41444,41611,247,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425862,84826,"00:28:56;00","00:29:02;23",41612,41777,248,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425863,84826,"00:29:03;00","00:29:09;23",41778,41945,249,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425864,84826,"00:29:10;00","00:29:16;23",41946,42113,250,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425865,84826,"00:29:17;00","00:29:23;23",42114,42281,251,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425866,84826,"00:29:24;00","00:29:30;23",42282,42449,252,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425867,84826,"00:29:31;00","00:29:37;23",42450,42617,253,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425868,84826,"00:29:38;00","00:29:44;23",42618,42785,254,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425869,84826,"00:29:45;00","00:29:51;23",42786,42953,255,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425870,84826,"00:29:52;00","00:29:58;23",42954,43121,256,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425871,84826,"00:29:59;00","00:30:05;23",43122,43289,257,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425872,84826,"00:30:06;00","00:30:12;23",43290,43457,258,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425873,84826,"00:30:13;00","00:30:19;23",43458,43625,259,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425874,84826,"00:30:20;00","00:30:26;23",43626,43793,260,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425875,84826,"00:30:27;00","00:30:33;23",43794,43961,261,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425876,84826,"00:30:34;00","00:30:40;23",43962,44129,262,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425877,84826,"00:30:41;00","00:30:47;23",44130,44297,263,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425878,84826,"00:30:48;00","00:30:54;23",44298,44465,264,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425879,84826,"00:30:55;00","00:31:01;23",44466,44631,265,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425880,84826,"00:31:02;00","00:31:08;23",44632,44799,266,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425881,84826,"00:31:09;00","00:31:15;23",44800,44967,267,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425882,84826,"00:31:16;00","00:31:22;23",44968,45135,268,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425883,84826,"00:31:23;00","00:31:29;23",45136,45303,269,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425884,84826,"00:31:30;00","00:31:36;23",45304,45471,270,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425885,84826,"00:31:37;00","00:31:43;23",45472,45639,271,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425886,84826,"00:31:44;00","00:31:50;23",45640,45807,272,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425887,84826,"00:31:51;00","00:31:57;23",45808,45975,273,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425888,84826,"00:31:58;00","00:32:04;23",45976,46141,274,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425889,84826,"00:32:05;00","00:32:11;23",46142,46309,275,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425890,84826,"00:32:12;00","00:32:18;23",46310,46477,276,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425891,84826,"00:32:19;00","00:32:25;23",46478,46645,277,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425892,84826,"00:32:26;00","00:32:32;23",46646,46813,278,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
425893,84826,"00:32:33;00","00:32:39;23",46814,46981,279,"영어","Suicide Squad: Original Motion Picture Score",2016,"기타등등","오리지날 영화/TV 음악","오리지날 영화/TV 음악","WaterTower Music",1,1,30,"http://akamai-b.cdn.cddbp.net/cds/2.0/cover/F6A1/469C/16C1/D9BD_large_front.jpg?cid=285322488","647651797-BFE562C0661E9EA3BA9E2193BB809D37",6,"Brother Our Time Has Come",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"Steven Price","서유럽","연합 왕국, 영국","영국","영국","2000년대","2000년대","2000년대","남성","남성",,"","","","",
425894,84826,"00:32:40;00","00:32:46;23",46982,47149,280,"","",0,"","","","",0,0,0,"","",0,"",20190621154544,1,"",20190621154544,1,0,0,"",0,0,0,"","","","","","","","","","",,"","","","",
